"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,17.4,,
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.8,,
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,13.8,,
"NZL","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,29,,
"NZL","New Zealand","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private institutions","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NZL","New Zealand","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private institutions","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NZL","New Zealand","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private institutions","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private institutions","PERS_AVG_CLASS","Average class size ","2013","2013","RATIO","Ratio","0","units",,,,"M","Missing value; data cannot exist"
"NOR","Norway","L0","Early childhood education  (ISCED2011 level 0)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,11.4,,
"NOR","Norway","L0","Early childhood education  (ISCED2011 level 0)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,10.5,,
"NOR","Norway","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,12.6,,
"NOR","Norway","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,12.6,"w","Includes data from another category"
"NOR","Norway","L0","Early childhood education  (ISCED2011 level 0)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L0_C1","Early childhood educational development (ISCED2011 level 0 programme 1)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,11.4,"w","Includes data from another category"
"NOR","Norway","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,10.5,"w","Includes data from another category"
"NOR","Norway","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,12.6,"w","Includes data from another category"
"NOR","Norway","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,12.6,"w","Includes data from another category"
"NOR","Norway","L0_C2","Pre-primary education (ISCED2011 level 0 programme 2)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,10.3,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,10.4,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,7.6,,
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,7.6,"w","Includes data from another category"
"NOR","Norway","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,9.8,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,9.9,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,9.2,,
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,9.2,"w","Includes data from another category"
"NOR","Norway","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,10.3,"w","Includes data from another category"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,9.9,"w","Includes data from another category"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16,"w","Includes data from another category"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","INST_PRIV_GOV","Government dependent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,16,"w","Includes data from another category"
"NOR","Norway","L3","Upper secondary education (ISCED2011 level 3)","INST_PRIV_IND","Independent private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,,"x","Data included in another category"
"NOR","Norway","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,10.1,"w","Includes data from another category"
"NOR","Norway","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,9.9,"w","Includes data from another category"
"NOR","Norway","L2_3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PRIV","All private institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013","RATIO","Ratio","0","units",,,14.2,"w","Includes data from another category"
